tconst,primary_title,start_year,genres,averagerating,studio,domestic_gross,year
tt2465146,And So It Goes,2014,"Comedy,Drama,Romance",5.8,CE,15200000.0,2014
tt2465578,Human Capital,2013,Drama,7.3,FM,159000.0,2015
tt2473510,Paranormal Activity: The Ghost Dimension,2015,"Horror,Mystery,Thriller",4.6,Par.,18300000.0,2015
tt2473682,Paranormal Activity: The Marked Ones,2014,"Horror,Mystery,Thriller",5.0,Par.,32500000.0,2014
tt2473794,Mr. Turner,2014,"Biography,Drama,History",6.8,SPC,4000000.0,2014
tt2474976,The Hallow,2015,Horror,5.7,IFC,13900.0,2015
tt2476154,Grand Masti,2013,"Comedy,Drama,Romance",4.4,Eros,414000.0,2013
tt2476294,Moscow Never Sleeps,2017,Drama,5.6,CAVU,25300.0,2017
tt2479800,Palo Alto,2013,Drama,6.2,Trib.,768000.0,2014
tt2486678,5 to 7,2014,"Comedy,Drama,Romance",7.1,IFC,163000.0,2015
tt2486682,The Square,2013,"Documentary,Drama,History",8.1,Magn.,1500000.0,2017
tt2488778,The Keeping Room,2014,"Drama,Western",6.0,Drft.,27200.0,2015
tt2492664,May in the Summer,2013,"Comedy,Drama",5.6,Cohen,22000.0,2014
tt2495118,Ip Man: The Final Fight,2013,"Action,Biography,Drama",6.2,WGUSA,37900.0,2013
tt2495212,Loving,2012,"Drama,Romance",7.1,Focus,7800000.0,2016
tt2503944,Burnt,2015,"Comedy,Drama",6.6,Wein.,13700000.0,2015
tt2510894,Hotel Transylvania 2,2015,"Animation,Comedy,Family",6.7,Sony,169700000.0,2015
tt2513074,Billy Lynn's Long Halftime Walk,2016,"Action,Drama,Thriller",6.3,TriS,1700000.0,2016
tt2514338,Jauja,2014,"Drama,Western",6.4,CGld,60200.0,2015
tt2515030,Escobar: Paradise Lost,2014,"Crime,Drama,History",6.5,RTWC,196000.0,2015
tt2515034,The Gunman,2015,"Action,Crime,Drama",5.8,ORF,10700000.0,2015
tt2520516,The Stroller Strategy,2012,Comedy,5.5,Rialto,3500.0,2013
tt2527336,Star Wars: The Last Jedi,2017,"Action,Adventure,Fantasy",7.1,BV,620200000.0,2017
tt2528814,God's Not Dead,2014,Drama,4.8,Free,60800000.0,2014
tt2531318,The Beatles: Eight Days a Week - The Touring Years,2016,"Documentary,Music",7.8,Abr.,2900000.0,2016
tt2531344,Blockers,2018,Comedy,6.2,Uni.,60300000.0,2018
tt2534634,The Fencer,2015,"Biography,Drama,History",7.2,CFI,96000.0,2017
tt2536448,Youth,2012,"Drama,Family",6.6,FoxS,2700000.0,2015
tt2537176,I Spit on Your Grave 2,2013,"Horror,Thriller",5.7,Anch.,800.0,2013
tt2543164,Arrival,2016,"Drama,Mystery,Sci-Fi",7.9,Par.,100500000.0,2016
tt2543472,Wonder,2017,"Drama,Family",8.0,LGF,132400000.0,2017
tt2547584,The Light Between Oceans,2016,"Drama,Romance",7.2,BV,12500000.0,2016
tt2554274,Crimson Peak,2015,"Drama,Fantasy,Horror",6.5,Uni.,31100000.0,2015
tt2555736,The Second Best Exotic Marigold Hotel,2015,"Comedy,Drama",6.6,FoxS,33100000.0,2015
tt2557276,Against the Sun,2014,"Adventure,Biography,Drama",6.5,TAFC,4600.0,2015
tt2557490,A Million Ways to Die in the West,2014,"Comedy,Western",6.1,Uni.,43100000.0,2014
tt2560102,Lilting,2014,"Drama,Romance",7.2,Strand,27100.0,2014
tt2561572,Get Hard,2015,"Comedy,Crime",6.0,WB,90400000.0,2015
tt2567026,Alice Through the Looking Glass,2016,"Adventure,Family,Fantasy",6.2,BV,77000000.0,2016
tt2567712,Starred Up,2013,"Crime,Drama",7.4,Trib.,54900.0,2014
tt2570858,The Duke of Burgundy,2014,"Drama,Mystery,Romance",6.6,IFC,64500.0,2015
tt2576450,Besharam,2013,"Action,Comedy,Romance",3.6,Relbig.,680000.0,2013
tt2576852,The Tale of The Princess Kaguya,2013,"Adventure,Animation,Drama",8.0,GK,703000.0,2014
tt2581244,Life After Beth,2014,"Comedy,Fantasy,Horror",5.6,A24,88300.0,2014
tt2582496,Me and Earl and the Dying Girl,2015,"Comedy,Drama,Romance",7.8,FoxS,6800000.0,2015
tt2582500,Shut In,2016,"Drama,Mystery,Thriller",4.7,EC,6900000.0,2016
tt2582782,Hell or High Water,2016,"Action,Crime,Drama",7.6,LGF,27000000.0,2016
tt2582802,Whiplash,2014,"Drama,Music",8.5,SPC,13100000.0,2014
tt2586000,The Strange Little Cat,2013,"Comedy,Drama",6.6,KS,5900.0,2014
tt2586118,The Ardennes,2015,Drama,6.8,FM,5600.0,2017
tt2592614,Resident Evil: The Final Chapter,2016,"Action,Horror,Sci-Fi",5.6,SGem,26800000.0,2017
tt2594078,Viral,2013,"Comedy,Horror,Thriller",4.4,W/Dim.,,2016
tt2609222,The French Minister,2013,Comedy,6.4,IFC,12000.0,2014
tt2609912,Kevin Hart: Let Me Explain,2013,"Comedy,Documentary",6.8,LG/S,32200000.0,2013
tt2611390,Difret,2014,"Biography,Crime,Drama",6.8,TA,49700.0,2015
tt2614684,'71,2014,"Action,Drama,Thriller",7.2,RAtt.,1300000.0,2015
tt2614776,City of Gold,2015,"Biography,Documentary",7.1,IFC,641000.0,2016
tt2624412,Boulevard,2014,Drama,5.8,SM,126000.0,2015
tt2626350,Step Up All In,2014,"Drama,Music,Romance",6.0,LG/S,14900000.0,2014
tt2626926,Closed Curtain,2013,Drama,6.6,Vari.,28100.0,2014
tt2627798,The Last Station,2011,Drama,3.8,SPC,6600000.0,2010
tt2631186,Baahubali: The Beginning,2015,"Action,Drama",8.1,BSC,6700000.0,2015
tt2637276,Ted 2,2015,Comedy,6.3,Uni.,81500000.0,2015
tt2637294,Hot Tub Time Machine 2,2015,"Comedy,Mystery,Sci-Fi",5.1,Par.,12300000.0,2015
tt2639254,A Little Chaos,2014,"Drama,Romance",6.5,FCW,558000.0,2015
tt2649554,Midnight Special,2016,"Action,Drama,Mystery",6.6,WB,3700000.0,2016
tt2650286,Sultan,2012,"Drama,Romance",4.5,Yash,6200000.0,2016
tt2654536,Tomorrow,2018,Drama,7.9,UTMW,62500.0,2017
tt2659190,Just a Sigh,2013,"Drama,Romance",6.5,Distrib.,75500.0,2014
tt2660118,Split,2016,"Comedy,Romance,Sport",2.9,Uni.,138300000.0,2017
tt2660888,Star Trek Beyond,2016,"Action,Adventure,Sci-Fi",7.1,Par.,158800000.0,2016
tt2671706,Fences,2016,Drama,7.2,Par.,57700000.0,2016
tt2674426,Me Before You,2016,"Drama,Romance",7.4,WB (NL),56200000.0,2016
tt2674454,Churchill,2017,"Biography,Drama,History",6.3,Cohen,1300000.0,2017
tt2679042,Hitman: Agent 47,2015,"Action,Adventure,Crime",5.7,Fox,22500000.0,2015
tt2679576,Colette,2013,"Biography,Drama,History",6.1,BST,5100000.0,2018
tt2679680,Plot for Peace,2013,"Documentary,History,Thriller",6.7,,7100.0,2014
tt2690138,The D Train,2015,"Comedy,Drama",5.0,IFC,673000.0,2015
tt2692250,Night at the Museum: Secret of the Tomb,2014,"Adventure,Comedy,Family",6.2,Fox,113700000.0,2014
tt2692904,Locke,2013,Drama,7.1,A24,1400000.0,2014
tt2700230,After the Storm,2013,Drama,8.0,FM,272000.0,2017
tt2702724,The Boss,2016,Comedy,5.4,Uni.,63300000.0,2016
tt2707848,Saint Laurent,2014,"Biography,Drama,Romance",6.1,SPC,429000.0,2015
tt2707858,Yves Saint Laurent,2014,"Biography,Drama",6.2,Wein.,724000.0,2014
tt2708254,Life of a King,2013,Drama,6.9,MNE,6500.0,2014
tt2709768,The Secret Life of Pets,2016,"Adventure,Animation,Comedy",6.5,Uni.,368400000.0,2016
tt2711898,Diary of a Chambermaid,2015,Drama,5.5,Cohen,54200.0,2016
tt2713406,Meerkats,2011,Documentary,7.4,NGE,778000.0,2012
tt2714380,The Remaining,2014,"Drama,Horror,Mystery",4.3,Triu,1200000.0,2014
tt2714900,Finding Vivian Maier,2013,"Biography,Documentary,Mystery",7.7,IFC,1500000.0,2014
tt2717822,Blackhat,2015,"Action,Crime,Thriller",5.4,Uni.,8000000.0,2015
tt2717860,The Riot Club,2014,"Drama,Thriller",6.0,IFC,7700.0,2015
tt2718492,Ida,2013,Drama,7.4,MBox,3800000.0,2014
tt2720680,The Salvation,2014,"Drama,Western",6.7,IFC,44900.0,2015
tt2726560,The Longest Ride,2015,"Drama,Romance",7.1,Fox,37400000.0,2015
tt2732680,Oro,2013,Documentary,8.7,Sony,5500.0,2017
tt2737050,"Two Days, One Night",2014,Drama,7.3,IFC,1400000.0,2014
tt2739338,The Christmas Candle,2013,"Drama,Family",6.2,ELS,2300000.0,2013
tt2751390,Life of Riley,2014,"Comedy,Drama,Romance",6.0,KL,11600.0,2014
tt2752688,Rosewater,2014,"Biography,Drama",6.6,ORF,3100000.0,2014
tt2752758,Devil's Due,2014,"Horror,Mystery,Thriller",4.1,Fox,15800000.0,2014
tt2752772,Sinister 2,2015,"Horror,Mystery,Thriller",5.3,Focus,27700000.0,2015
tt2756032,The One I Love,2014,"Drama,Fantasy,Mystery",7.1,RTWC,513000.0,2014
tt2758904,Search Party,2014,"Adventure,Comedy",5.6,FCW,4600.0,2016
tt2762334,Main Tera Hero,2014,"Action,Comedy,Romance",5.3,Eros,275000.0,2014
tt2765340,So Young,2013,Drama,6.4,CL,11200.0,2013
tt2771372,Veronica Mars,2014,"Crime,Drama,Mystery",6.8,WB,3300000.0,2014
tt2771800,Rigor Mortis,2013,"Action,Horror",6.3,WGUSA,7900.0,2014
tt2784512,Zombeavers,2014,"Action,Adventure,Comedy",4.8,Free,14900.0,2015
tt2784678,Top Five,2014,"Comedy,Romance",6.4,Par.,25300000.0,2014
tt2788556,Gemma Bovery,2014,"Comedy,Drama,Romance",6.4,MBox,192000.0,2015
tt2788716,Welcome to Me,2014,"Comedy,Drama",5.9,Alc,609000.0,2015
tt2790236,Beloved Sisters,2014,"Drama,History,Romance",6.1,MBox,54000.0,2015
tt2800050,A Beautiful Planet,2016,Documentary,7.4,Imax,15500000.0,2016
tt2802144,Kingsman: The Secret Service,2014,"Action,Adventure,Comedy",7.7,Fox,128300000.0,2015
tt2809082,Bastards,2014,"Biography,Documentary,Family",8.3,IFC,24500.0,2013
tt2818654,Cemetery of Splendor,2015,"Drama,Fantasy",6.8,Strand,52000.0,2016
tt2820852,Furious 7,2015,"Action,Crime,Thriller",7.2,Uni.,353000000.0,2015
tt2821880,Rangeelay,2013,"Action,Comedy,Drama",5.0,Eros,148000.0,2013
tt2822672,Rock Dog,2016,"Adventure,Animation,Comedy",5.9,LG/S,9400000.0,2017
tt2823054,Mike and Dave Need Wedding Dates,2016,"Adventure,Comedy,Romance",6.0,Fox,46000000.0,2016
tt2823574,Extraction,2013,Action,4.8,LGP,16800.0,2015
tt2827708,Steak (R)evolution,2014,Documentary,6.9,KL,8000.0,2015
tt2828840,Fists of Legend,2013,Action,6.9,CJ,134000.0,2013
tt2828996,A Haunted House 2,2014,"Comedy,Fantasy",4.7,ORF,17300000.0,2014
tt2837574,The Old Man & the Gun,2018,"Biography,Comedy,Crime",6.8,FoxS,11300000.0,2018
tt2844798,White God,2014,"Drama,Fantasy,Horror",6.9,Magn.,282000.0,2015
tt2848292,Pitch Perfect 2,2015,"Comedy,Music",6.4,Uni.,184300000.0,2015
tt2852406,Omar,2013,"Crime,Drama,Romance",7.5,AF,356000.0,2014
tt2852470,The Missing Picture,2013,Documentary,7.4,Strand,52200.0,2014
tt2865120,Ratchet & Clank,2016,"Action,Adventure,Animation",5.6,Focus,8800000.0,2016
tt2869728,Ride Along 2,2016,"Action,Comedy,Crime",5.9,Uni.,91200000.0,2016
tt2870708,Wish I Was Here,2014,"Comedy,Drama",6.7,Focus,3600000.0,2014
tt2870756,Magic in the Moonlight,2014,"Comedy,Romance",6.6,SPC,10500000.0,2014
tt2871116,"2 Autumns, 3 Winters",2013,Comedy,6.7,FM,5800.0,2014
tt2872462,Mistress America,2015,"Comedy,Drama",6.7,FoxS,2500000.0,2015
tt2872518,The Shack,2017,"Drama,Fantasy",6.3,LG/S,57400000.0,2017
tt2872718,Nightcrawler,2014,"Crime,Drama,Thriller",7.9,ORF,32400000.0,2014
tt2872732,Lucy,2014,"Action,Sci-Fi,Thriller",6.4,Uni.,126700000.0,2014
tt2872750,Shaun the Sheep Movie,2015,"Adventure,Animation,Comedy",7.4,LGF,19400000.0,2015
tt2873282,Red Sparrow,2018,"Action,Drama,Thriller",6.6,Fox,46900000.0,2018
tt2882590,The Wonders,2013,"Comedy,Mystery",6.2,Osci.,73400.0,2015
tt2883434,Black or White,2014,Drama,6.6,Rela.,21600000.0,2015
tt2883512,Chef,2014,"Adventure,Comedy,Drama",7.3,ORF,31400000.0,2014
tt2884206,I Origins,2014,"Drama,Romance,Sci-Fi",7.4,FoxS,336000.0,2014
tt2888046,Ip Man 3,2015,"Action,Biography,Drama",7.1,WGUSA,2700000.0,2016
tt2891174,99 Homes,2014,Drama,7.1,BG,1400000.0,2015
tt2893490,Manglehorn,2014,Drama,5.6,IFC,143000.0,2015
tt2898306,Harry & Snowman,2015,"Biography,Documentary,Drama",7.7,FR,561000.0,2016
tt2901548,The Rooftop,2013,"Action,Comedy,Drama",5.9,WGUSA,85800.0,2013
tt2901736,Ilo Ilo,2013,Drama,7.3,FM,56800.0,2014
tt2908856,My Old Lady,2014,"Comedy,Drama,Romance",6.3,Cohen,4000000.0,2014
tt2909116,Wolf Totem,2015,"Adventure,Drama",6.7,Sony,211000.0,2015
tt2910274,Obvious Child,2014,"Comedy,Drama,Romance",6.8,A24,3100000.0,2014
tt2910520,A Wedding Invitation,2013,"Drama,Romance",6.1,CJ,14400.0,2013
tt2910904,The Dressmaker,2015,"Comedy,Drama",7.1,BG,2000000.0,2016
tt2911666,John Wick,2014,"Action,Crime,Thriller",7.4,LG/S,43000000.0,2014
tt2911668,Beyond the Reach,2014,Thriller,5.6,RAtt.,45900.0,2015
tt2915160,Bethlehem,2013,"Drama,Thriller,War",7.1,AF,202000.0,2014
tt2918436,The Lazarus Effect,2015,"Horror,Mystery,Sci-Fi",5.2,Rela.,25800000.0,2015
tt2920540,"20,000 Days on Earth",2014,"Documentary,Drama,Music",7.5,Drft.,280000.0,2014
tt2920808,God's Pocket,2014,"Crime,Drama",6.1,IFC,170000.0,2014
tt2932536,47 Meters Down,2017,"Adventure,Drama,Horror",5.6,ENTMP,44300000.0,2017
tt2932606,Siddharth,2013,Drama,7.3,Zeit.,60500.0,2014
tt2933544,5 Flights Up,2014,"Comedy,Drama",6.2,FCW,1000000.0,2015
tt2935476,Far from the Madding Crowd,2015,"Drama,Romance",7.1,FoxS,12200000.0,2015
tt2936180,Far from Men,2014,"Drama,War,Western",7.2,Trib.,5300.0,2015
tt2936884,Lost in Paris,2016,Comedy,6.3,Osci.,692000.0,2017
tt2937696,Everybody Wants Some!!,2016,Comedy,7.0,Par.,3400000.0,2016
tt2937898,A Most Violent Year,2014,"Crime,Drama,Thriller",7.0,A24,5700000.0,2014
tt2938956,The Transporter Refueled,2015,"Action,Adventure,Crime",5.2,EC,16000000.0,2015
tt2948356,Zootopia,2016,"Adventure,Animation,Comedy",8.0,BV,341300000.0,2016
tt2967006,The Trip to Italy,2014,"Comedy,Drama",6.6,IFC,2900000.0,2014
tt2967224,Hot Pursuit,2015,"Action,Comedy,Crime",5.1,WB (NL),34600000.0,2015
tt2974918,Alvin and the Chipmunks: The Road Chip,2015,"Adventure,Animation,Comedy",5.1,Fox,85900000.0,2015
tt2975578,The Purge: Anarchy,2014,"Action,Horror,Sci-Fi",6.5,Uni.,72000000.0,2014
tt2975590,Batman v Superman: Dawn of Justice,2016,"Action,Adventure,Fantasy",6.5,WB,330400000.0,2016
tt2978102,Term Life,2016,"Crime,Drama,Thriller",5.5,FCW,21300.0,2016
tt2978462,Dolphin Tale 2,2014,"Drama,Family",6.4,WB,42000000.0,2014
tt2979920,Bombay Velvet,2015,"Action,Crime,Drama",5.7,FIP,451000.0,2015
tt2980210,A Hologram for the King,2016,"Comedy,Drama,Romance",6.1,RAtt.,4200000.0,2016
tt2980516,The Theory of Everything,2014,"Biography,Drama,Romance",7.7,Focus,35900000.0,2014
tt2980554,The Girl in the Book,2015,Drama,6.2,Free,8200.0,2015
tt2980648,The Hundred-Foot Journey,2014,"Comedy,Drama",7.3,BV,54200000.0,2014
tt2980706,Planes: Fire & Rescue,2014,"Adventure,Animation,Comedy",6.0,BV,59200000.0,2014
tt2991092,Eastern Boys,2013,"Crime,Drama,Romance",6.9,FRun,16800.0,2015
tt2991224,Tangerines,2013,"Drama,War",8.2,Gold.,145000.0,2015
tt2992146,Young Detective Dee: Rise of the Sea Dragon,2013,"Action,Adventure,Drama",6.5,WAMCR,87800.0,2013
tt2992152,Personal Tailor,2013,"Comedy,Drama",5.2,CL,376000.0,2013
tt2992538,Guardian Angel,2014,"Action,Drama",7.7,RME,19500.0,2014
tt2994190,Camp X-Ray,2014,"Drama,War",6.9,IFC,13300.0,2014
tt2994832,The Summer of Sangaile,2015,"Drama,Romance",6.3,Strand,4500.0,2015
tt3001638,Mary Kom,2014,"Action,Biography,Drama",6.8,Eros,621000.0,2014
tt3003800,Amour Fou,2014,"Comedy,Drama",6.3,FM,13700.0,2015
tt3005242,Cantinflas,2014,"Biography,Comedy,Drama",6.6,LGF,6400000.0,2014
tt3007512,The Water Diviner,2014,"Drama,History,War",7.1,WB,4200000.0,2015
tt3008014,The Face Reader,2013,"Drama,History",6.9,PM&E,516000.0,2013
tt3011894,Wild Tales,2014,"Comedy,Drama,Thriller",8.1,SPC,3100000.0,2015
tt3013610,Mia Madre,2015,Drama,6.8,MBox,303000.0,2016
tt3014666,Moms' Night Out,2014,Comedy,5.5,TriS,10400000.0,2014
tt3017412,Happy Ending,2014,"Comedy,Romance",5.4,Eros,314000.0,2014
tt3020666,Unbranded,2015,Documentary,7.3,Grav.,410000.0,2015
tt3026488,Alone in Berlin,2016,"Drama,History,War",6.5,IFC,33100.0,2017
tt3038734,Club Life,2015,Drama,4.7,Orch.,4400.0,2015
tt3041550,Matangi/Maya/M.I.A.,2018,"Biography,Documentary,Music",7.5,Abr.,231000.0,2018
tt3043630,Tiny Times,2013,"Drama,Romance",3.0,CL,23500.0,2013
tt3045616,Mortdecai,2015,"Action,Comedy,Crime",5.5,LGF,7700000.0,2015
tt3054798,Memories of the Sword,2015,"Action,Drama,History",6.3,WGUSA,111000.0,2015
tt3060600,Elle,2013,"Biography,Documentary",6.8,SPC,2300000.0,2016
tt3062880,Gett: The Trial of Viviane Amsalem,2014,Drama,7.7,MBox,988000.0,2015
tt3062976,Learning to Drive,2014,"Comedy,Drama,Romance",6.4,BG,3400000.0,2015
tt3065132,He Named Me Malala,2015,Documentary,6.9,FoxS,2700000.0,2015
tt3065204,The Conjuring 2,2016,"Drama,Horror,Mystery",7.4,WB (NL),102500000.0,2016
tt3066630,The Forbidden Room,2015,"Comedy,Mystery",6.1,KL,34400.0,2015
tt3068194,Love & Friendship,2016,"Comedy,Drama,Romance",6.4,RAtt.,14000000.0,2016
tt3072482,Hardcore Henry,2015,"Action,Adventure,Sci-Fi",6.7,STX,9300000.0,2016
tt3074732,Of Horses and Men,2013,"Comedy,Drama,Romance",6.8,MBox,11900.0,2015
tt3077108,Appropriate Behavior,2014,"Comedy,Drama,Romance",6.6,Grav.,46900.0,2015
tt3077214,Suffragette,2015,"Biography,Drama,History",6.9,Focus,4700000.0,2015
tt3082854,The Commune,2016,Drama,6.4,Magn.,38700.0,2017
tt3086442,Goodnight Mommy,2014,"Horror,Mystery,Thriller",6.7,RTWC,1200000.0,2015
tt3093546,Listen Up Philip,2014,"Comedy,Drama",6.3,Trib.,200000.0,2014
tt3095734,Monster Trucks,2016,"Action,Adventure,Comedy",5.7,Par.,33400000.0,2017
tt3099498,Tusk,2014,"Comedy,Drama,Horror",5.3,A24,1800000.0,2014
tt3104988,Crazy Rich Asians,2018,"Comedy,Romance",7.0,WB,174500000.0,2018
tt3108158,The World of Kanako,2014,"Drama,Mystery,Thriller",6.6,Drft.,16600.0,2015
tt3110958,Now You See Me 2,2016,"Action,Adventure,Comedy",6.5,LG/S,65099999.0,2016
tt3110960,Jimmy's Hall,2014,"Biography,Drama,History",6.7,SPC,561000.0,2015
tt3111618,Equals,2014,Drama,7.1,A24,33300.0,2016
tt3119416,Stray Dogs,2013,Drama,7.0,CGld,10400.0,2014
tt3121332,Nasty Baby,2015,Drama,5.6,Orch.,79800.0,2015
tt3127022,The Bookshop,2017,Drama,6.5,Greenwich,1600000.0,2018
tt3129564,Diplomacy,2014,"Drama,War",7.1,Zeit.,231000.0,2014
tt3132714,Marie's Story,2014,"Biography,Drama",7.5,FM,11700.0,2015
tt3142232,Heropanti,2014,"Action,Romance",5.3,UTV,63600.0,2014
tt3142688,Finding Fanny,2014,"Adventure,Comedy,Drama",5.8,FIP,616000.0,2014
tt3144098,Commitment,2013,"Action,Drama",6.8,WGUSA,76500.0,2013
tt3147312,Desierto,2015,"Drama,Thriller",6.0,STX,2000000.0,2016
tt3149038,A Brilliant Young Mind,2014,"Drama,Romance",7.2,Gold.,172000.0,2015
tt3152624,Trainwreck,2015,"Comedy,Drama,Romance",6.2,Uni.,110200000.0,2015
tt3163304,The Farewell Party,2014,"Comedy,Drama,Romance",7.0,Gold.,173000.0,2015
tt3165612,Sleeping with Other People,2015,"Comedy,Drama,Romance",6.5,IFC,819000.0,2015
tt3168230,Mr. Holmes,2015,"Drama,Mystery",6.9,RAtt.,17700000.0,2015
tt3170832,Room,2015,"Drama,Thriller",8.2,A24,14700000.0,2015
tt3170902,Theeb,2014,"Adventure,Drama,Thriller",7.2,FM,283000.0,2015
tt3172532,The Diary of a Teenage Girl,2015,"Comedy,Drama,Romance",6.9,SPC,1500000.0,2015
tt3175038,Ek Villain,2014,"Action,Crime,Drama",6.5,Eros,731000.0,2014
tt3179568,"Men, Women & Children",2014,"Comedy,Drama",6.7,Par.,706000.0,2014
tt3181822,The Boy Next Door,2015,"Horror,Thriller",4.7,Uni.,35400000.0,2015
tt3184934,The New Girlfriend,2014,Drama,6.6,Cohen,147000.0,2015
tt3186946,Xenia,2014,"Drama,Romance",6.7,Strand,3200.0,2015
tt3195742,Journey to the South Pacific,2013,Documentary,6.5,Imax,7600000.0,2013
tt3200980,Where Hope Grows,2014,"Drama,Family",6.6,RAtt.,1200000.0,2015
tt3203528,Bad Samaritan,2018,"Crime,Horror,Thriller",6.4,Electric,3400000.0,2018
tt3203890,Pulling Strings,2013,"Comedy,Romance",6.0,LGF,5800000.0,2013
tt3205376,Slow West,2015,"Adventure,Western",6.9,A24,229000.0,2015
tt3216348,Incarnate,2016,"Horror,Thriller",5.3,BH Tilt,4800000.0,2016
tt3219604,The Last Man on the Moon,2014,"Adventure,Biography,Documentary",7.4,Grav.,52500.0,2016
tt3230082,The Blue Room,2014,"Crime,Romance,Thriller",6.3,IFC,255000.0,2014
tt3233418,Spare Parts,2015,Drama,7.3,LGF,3600000.0,2015
tt3235888,It Follows,2014,"Horror,Mystery",6.9,RTWC,14700000.0,2015
tt3244466,Love Thy Nature,2014,Documentary,6.9,ITL,41100.0,2015
tt3244512,Charlie's Country,2013,Drama,7.2,MR,42900.0,2015
tt3254796,Big Stone Gap,2014,"Comedy,Romance",5.6,PH,1000000.0,2015
tt3262342,Loving Vincent,2017,"Animation,Biography,Crime",7.8,Good Deed,6700000.0,2017
tt3263904,Sully,2016,"Biography,Drama",7.5,WB,125100000.0,2016
tt3264102,Red Army,2014,"Biography,Documentary,History",7.6,SPC,695000.0,2015
tt3268030,Advanced Style,2014,"Biography,Comedy,Documentary",7.3,B360,87900.0,2014
tt3278330,Tale of Tales,2015,"Drama,Fantasy,Horror",6.4,IFC,119000.0,2016
tt3284178,Arabian Nights: Volume 1 - The Restless One,2015,Drama,7.0,KL,12300.0,2015
tt3289712,Jenny's Wedding,2015,"Comedy,Drama,Romance",5.5,IFC,4700.0,2015
tt3289724,Welcome to Marwen,2018,"Biography,Comedy,Drama",6.1,Uni.,10800000.0,2018
tt3289956,The Autopsy of Jane Doe,2016,"Horror,Mystery,Thriller",6.8,IFC,10500.0,2016
tt3297330,Good Kill,2014,"Drama,Thriller,War",6.4,IFC,316000.0,2015
tt3298600,The Midwife,2015,"Drama,Romance,War",6.0,MBox,604000.0,2017
tt3300542,London Has Fallen,2016,"Action,Thriller",5.9,Focus,62500000.0,2016
tt3302594,The Mystery of Happiness,2014,"Comedy,Drama,Romance",6.1,Strand,8500.0,2014
tt3302962,Shaadi Ke Side Effects,2014,"Comedy,Romance",5.6,Eros,921000.0,2014
tt3305308,Trespass Against Us,2016,"Action,Crime,Drama",5.8,A24,5700.0,2017
tt3316948,American Ultra,2015,"Action,Comedy,Sci-Fi",6.1,LGF,14400000.0,2015
tt3316960,Still Alice,2014,Drama,7.5,SPC,18800000.0,2015
tt3317208,Anesthesia,2015,"Crime,Drama,Thriller",6.1,IFC,32200.0,2016
tt3319730,The Mercy,2018,"Adventure,Biography,Drama",6.0,Scre.,29500.0,2018
tt3319920,Regression,2015,"Crime,Horror,Mystery",5.7,W/Dim.,55000.0,2016
tt3322940,Annabelle,2014,"Horror,Mystery,Thriller",5.4,WB (NL),84300000.0,2014
tt3324494,Next Time I'll Aim for the Heart,2014,"Crime,Drama,Thriller",6.4,Distrib.,800.0,2016
tt3332064,Pan,2015,"Adventure,Comedy,Family",5.8,WB,35100000.0,2015
tt3344922,Hungry Hearts,2014,"Drama,Romance,Thriller",6.4,IFC,6900.0,2015
tt3346824,1001 Grams,2014,Drama,6.3,KL,11000.0,2015
tt3348730,Jigsaw,2017,"Crime,Horror,Mystery",5.8,LGF,38100000.0,2017
tt3365888,Fan,2015,Drama,5.8,Yash,2300000.0,2016
tt3367294,Compadres,2016,"Action,Comedy,Crime",4.7,PNT,3100000.0,2016
tt3371366,Transformers: The Last Knight,2017,"Action,Adventure,Sci-Fi",5.2,Par.,130199999.0,2017
tt3381008,The Brothers Grimsby,2016,"Action,Adventure,Comedy",6.2,Sony,6900000.0,2016
tt3385516,X-Men: Apocalypse,2016,"Action,Adventure,Sci-Fi",7.0,Fox,155400000.0,2016
tt3387266,A United Kingdom,2016,"Biography,Drama,Romance",6.8,FoxS,3900000.0,2017
tt3390572,Haider,2014,"Action,Crime,Drama",8.1,UTV,1000000.0,2014
tt3393786,Jack Reacher: Never Go Back,2016,"Action,Thriller",6.1,Par.,58700000.0,2016
tt3397884,Sicario,2015,"Action,Crime,Drama",7.6,LGF,46900000.0,2015
